"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"St. Lucia","LCA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","8.65822586392449","2.24124144157894","-3.61972509927911","4.8788968460789","0.771744618529397","3.61567733004485","5.77428770244819","6.61340654786827","12.4381546311812","2.01213068492881","11.7551898987954","7.03795318991531","8.11359642992804","-1.04038786943957","6.6089943388137","-0.573363779637674","0.426293689495068","0.510230026661347","1.56443169780491","-2.06218318136406","4.82228161698232","1.3630028672214","-1.05815922992851","-4.29350607467171","-0.347735664247764","3.52547733279762","6.41492284684576","-1.38598646996154","4.93412287290376","0.693025201317667","3.51241970470744","-2.71861251507335","-0.770176225532168","3.27384161033253","-0.935617166857057","-2.47446878049702","-0.434473246157822","-0.192123256966525","3.37205192036818","3.13847742772518","0.0810647371326922","",
"Latin America & Caribbean","LCN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.67189725882324","1.96326110877824","-0.177692005968339","4.53877071659663","2.43650040296927","1.41519124110398","1.73939499754535","5.20712830093422","3.62128759144473","3.98999051985875","4.07925006805092","4.60114356655565","6.04441234320423","3.89159642491722","1.34395291582803","3.75625711636478","2.48206874314798","1.60700645725575","4.26600792525636","3.74050665975838","-1.80005136675771","-2.58232916802052","-4.59240098714623","1.64399818184273","1.52778712829982","2.40450622571507","1.34193452524943","-0.899611593298218","-0.53929287559545","-1.49517033336761","1.6128071864938","0.725397023864133","1.96084356474036","2.82012421320159","-0.156913661126495","1.84387685549162","3.46912872301921","0.650134596339669","-1.36301694219743","2.29329309761883","-0.52576686133456","-1.06478081069362","0.226658198285151","4.98242624012197","2.94871105544978","3.98513733943682","4.26126935254787","2.70689678811249","-3.00108818461702","4.67403406740365","3.22594462346015","1.65864989893356","1.65420627333594","-0.0553652385638799","-0.935421147762256","-1.34489615534184","0.675029326779992","0.510894410193472","",
"Least developed countries: UN classification","LDC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","0.100454213109472","-1.09752450849336","-0.512648023797723","-0.171570776341198","-0.790798383386459","0.738018510613699","1.27012229772269","-0.114509003401224","-0.390684507129947","-2.25822523325412","-1.03851626446483","-2.47540838881639","-3.73131267347159","-1.92517451888799","3.25712048842533","3.34274789052446","2.2044655452933","1.40564439125386","1.53329118821202","1.63835056599639","2.67877044715188","2.68858248831224","2.7625446812321","4.28720434905921","5.68366752740472","5.25811485385734","5.88805980200135","4.69559148336683","2.21150646826062","3.77670151761404","1.3838952366355","2.43091233726207","3.28296192829278","2.99992742436646","1.62556192162376","1.27092093570009","2.41234706890093","1.82042520222619","",
"Low income","LIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.80226222474296","-2.2589026033254","-2.794412262992","-6.15670139695328","-3.59512983175343","-2.65014016666557","1.36983130147374","2.12568777931395","0.749190443021888","0.55566204675543","0.667693896619738","-0.0726344455250967","2.06334888846757","0.86321741408193","1.69414999933795","3.32357069744023","3.71981238065284","2.7320165617686","3.51195467678815","3.15406681708885","2.45378419416879","4.17319429937164","0.888638805519008","0.76866586381486","3.56019393580334","3.26593033227218","0.346738694331748","0.503716639904141","2.31161918460614","2.27516541512658","",
"Liechtenstein","LIE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","-0.492559129865128","-0.27227652606129","-0.187252704179159","-0.188719166413989","-0.30446431367055","2.6005497167007","2.54335329987494","2.54815340414996","2.76710869371402","3.05850472492241","3.38069716934157","-2.69525265098974","-0.410904175037956","3.33295863505289","6.03223802312766","2.97732138321439","8.13991216078149","4.53724069548149","3.31663870948384","1.04525778046738","0.509408885072332","2.22699025116597","2.86327132009545","5.28208523117763","4.31896215050145","5.30929203335899","5.60143051036803","6.15706643858277","8.86775216492933","1.9293165028067","-1.82185585303132","-1.94952571961853","-2.78691461058779","2.21072085164906","4.03989393734922","7.84652096919262","2.60126997122612","1.06913405467937","-1.86573285533839","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","1.40571640326633","0.143489536918054","1.48867398889809","0.129727817706822","2.5335432951245","3.91008582731034","3.31994081002492","5.27097325548897","1.594460114554","-0.775851727298402","-2.35911241149688","5.03933366967102","1.92381230586879","4.17261307067776","1.43436268608666","3.1817334339552","3.76232822074665","4.56763415930467","4.10744621069385","4.05932654572869","2.60720109810988","3.32460609393732","3.62408672766684","3.52081365345953","2.87641246002752","0.288753687677556","1.0505600499614","0.932476422074728","5.05496285314196","3.34760732225601","3.2163516897938","5.77885688404906","4.60981281745178","4.64167484497044","3.09707493713344","5.80852156653357","4.16999054192644","3.74903526234797","5.35471080023402","-2.24368459813536","3.14249089414402","5.04996803569395","4.55788735321843","5.38379580121125","6.84293586364765","6.01061548537373","5.19755774316704","2.8210370599592","7.27906415504532","7.6770294351024","9.0038732703058","2.59207380970925","3.98575520647266","4.04623956631542","3.33842975590277","2.25752780562264","2.13274609638485","",
"Lower middle income","LMC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.36216422401499","1.10920275037667","2.61692784992708","3.7343027138372","-0.635363008289019","-1.30198778380912","-0.521177113175739","2.23864590654689","5.26394913651116","5.8731697858622","2.62669870912492","-0.0597924078671781","2.46524676033393","2.85909055157931","1.75092834551276","3.24234306806015","3.96262286115336","1.49379723799537","-0.702914126337689","3.24098996737013","0.362222067759888","-0.27823333067461","0.389282580677275","0.81526994675167","1.16401717643828","1.8122378248076","1.62839258708263","3.71299280971802","2.61426740687899","1.50162193824228","-0.74734824943441","0.753349221129284","-0.487353586129785","0.76492773859556","2.83062072015751","3.96801110682716","1.88834003033109","-1.27997244032795","2.65807986511719","2.46511774392033","2.65642606594318","2.88454220510872","4.3193367787709","5.22290137014051","4.85836836402535","5.22697688819265","5.32902625589567","2.96720300451325","3.30736390318177","5.18533957174567","3.37940767536693","3.59098930200528","4.06444152284476","4.10604459522644","4.05732945116566","4.06700440481458","4.08515734988303","4.09749789563286","",
"Low & middle income","LMY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.95098468440176","2.04839795084834","2.36469951244891","5.16786893576896","3.16155060531213","1.90138041420546","1.30899104892231","4.13542524517989","5.15977997890424","5.46054162295349","3.879919588647","3.96728139611373","5.0193779686833","3.75277964669823","1.86855466560793","4.54210238981383","2.15501050458333","0.832357083617708","2.01140745746653","1.79219991017693","-0.331664769687478","0.558058057711335","-0.906657788567927","2.26471124439618","2.23738568721265","2.02782314200212","2.5096716871075","1.71191704257674","0.771152181052059","0.146669935955401","-0.742835828374439","-1.04298966794222","0.928013005837698","0.664084544676882","1.87909469909629","3.14740769448976","3.17394795253448","0.420690784190668","1.65224720862258","4.03449438157534","1.96280448555717","2.86631336124579","3.93512436737547","6.27044375443424","5.5604053349449","6.47269631002096","7.02044181123051","4.21662080546292","0.962794178852505","5.97101648846643","4.56358390107137","3.74486760174813","3.77790835008838","3.08670894199999","2.57241422688763","2.92857938299791","3.54707878008284","3.33495250950797","",
"Lesotho","LSO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.000777299880695637","13.1760174691192","8.50265781434842","6.13032506539008","0.100293082446086","-2.46637248825475","8.55164185861676","-2.53584196441494","-0.695998711419335","-0.108622505057426","2.74824115093585","-2.47097390982691","23.4497971395477","8.25553652553496","-15.7603888651635","8.00391508841849","18.3373065342269","14.8880101428796","-0.0653337916420469","-5.4723417096686","-2.04921599786211","1.68460269402682","-0.636696684852609","2.91631019369333","0.160186074936888","2.30109652085501","-1.45990856672891","6.29790140853916","3.53741229555058","3.7310481949671","4.5853412574848","4.57117533709118","1.24040143354141","3.75428463204548","1.26309144904089","3.64847941628075","1.9250317081713","0.0395360815144414","-0.6291096399586","3.20752125768331","3.41222283979864","1.01715061723829","5.15454579939203","2.32140547313668","3.97544114736164","4.55353232414882","4.99214514747534","6.72841450059293","2.00021434750354","5.78235194967517","6.46354716567539","5.40874061963372","1.16452772964631","2.36887716163825","1.98885527180126","2.38438430228689","-3.05304403587819","0.668522531639866","",
"Late-demographic dividend","LTE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.680469891535324","1.8336722661672","1.34812058060847","4.26818223374235","3.87111617827232","3.98980289283534","0.324212387549665","4.36087957899767","7.3316229888855","7.38917275887022","6.04568245310379","5.92168093520576","7.46312432112619","4.40651797143425","2.96780065812104","5.41248474634702","4.8336471271885","3.82853267613224","5.93466668320693","6.86045157551331","-1.51386590694439","0.173668570044725","-0.914124372490392","5.68472447880497","5.72947392232699","4.38080599114612","4.28121369873742","2.89628418644865","2.90063187328352","-1.17044903152566","-0.853523159857545","-1.77623016355349","2.21019557684394","2.27039230691997","3.82684910324009","3.31424438575422","4.00965667785331","1.1567241397527","3.25520593504277","5.97119078180609","3.95332011096738","4.82595809177802","5.59296222358073","7.19975280813006","6.48445819658158","8.06357254095316","8.94137030175808","5.85322521169196","1.99883556412021","6.9782913704185","6.06787424969583","4.7537560813133","4.57707926923032","3.95665924765308","3.23884522001723","3.12760457439032","4.05803260725261","4.27325651389381","",
"Lithuania","LTU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95250639756753","9.09520400700832","8.24853393921894","-0.430709617152232","4.56457854405548","7.4058278849561","7.62123745291301","11.4401018605329","7.75337494919646","9.4960030720346","9.13481651959856","12.4144791330426","3.68903701628196","-13.8630353627479","3.79365256550075","8.46532578448256","5.22886338494561","4.55131200784594","4.4316685733","2.98491961943645","3.66207600148356","5.60638938234818","4.93579387876699","",
"Luxembourg","LUX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.88784674125478","0.124677245991478","2.36992923273213","6.66457702591315","-1.85784159538053","0.380680193614921","-0.112343962356917","3.91864327411827","9.43521286005205","3.99216394832531","1.69279648092966","5.31292515401221","7.12276729762442","2.86229900638142","-7.58647529281116","2.02809974936491","1.39354034088358","3.88838802869952","2.10614351950744","0.482546296103777","-0.843667450358325","1.04829430243143","2.96175396695728","6.07785016882852","2.59324631245457","9.49157387880753","3.27946727462505","7.67910623480255","8.73531191157761","4.00981124975131","7.1984082184394","0.476077401207547","2.81121883256591","2.41662995269228","0.0173002063927044","0.0177356156532653","4.39291348672167","4.73376279282489","7.025685346816","6.79469979992722","1.31861312257942","2.73747162463181","0.401760621897537","2.14991948399521","1.60586328456982","3.51414335901035","6.69399546466001","-3.02853190968911","-6.11337332361906","2.96812257717423","0.285277467646978","-2.71708865448821","1.28620682137981","1.86727735667844","1.49230779698387","0.227761912014685","-0.89312717311924","0.67936341591566","",
"Latvia","LVA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.388595490411163","3.5184834221933","10.0657743207229","7.5309332908128","3.45764151972816","6.42782533998256","7.84516099723918","8.35465067162437","9.48364597342777","9.52430137605367","11.8996836742717","12.9204379955244","10.8805662674436","-2.52864311228102","-12.9767113203076","-1.92043185168555","8.33571298015383","5.3330674174413","3.53280653815358","2.82201790906709","3.81811707693507","3.00140785873171","5.56790552387336","5.62384452841995","",
"Macao SAR, China","MAC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","5.90136348718839","4.07770146969484","-3.38381303164212","2.33034594750883","9.62539942952159","3.57778211392595","1.23491056250936","4.51673730733897","0.781188645402239","10.5835267670389","2.94471983813196","2.15638827176461","1.2284348396358","-2.40822302278328","-2.26174053228395","-6.49691614041471","-4.40409534633621","3.42369560345068","0.501802936411082","6.30527333867104","8.90184981623285","23.6817751659728","5.54005469791765","10.8032213926378","12.0176151153919","1.24094298591029","-0.827131505385168","22.5131532107306","18.8863694411294","6.67960072016953","8.63217316548837","-3.34979096566576","-23.141150146502","-2.59727216511916","7.9861482466647","3.20779108917435","",
"St. Martin (French part)","MAF","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","7.35321274639089","7.32186577774185","5.92071400785561","2.43170962041353","3.37501547297346","0.341364708977792","1.45081454031626","3.39493987930038","5.22445648241813","8.30770864363343","3.58453219144286","-0.207714949842966","2.26352074840688","1.13485555199193","-4.12305842036744","6.32364290569826","-1.02747368159838","3.96217541079859","3.66323235871783","6.97233675764355","-2.32226962774149","9.72358047063879","0.922968425082175","1.51496009530374","5.28055760222375","-3.82741072629365","-2.43812501638001","8.78605186694426","-6.85699963816192","10.7564471288666","-2.89476059013006","5.85578526872936","-0.179001531532336","0.667222054270368","6.02619696573412","1.89368238566479","4.71081272201397","3.56836884107787","2.08441137587533","6.3220322628889","2.32412362715138","4.66709567607796","2.96436283523114","2.48564602664969","3.8353236533889","1.58051236593685","3.06034375385538","1.22949354840229","3.10311140049744","-0.221495789311248","2.73689499173508","1.64863051376007","",
"Monaco","MCO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","4.17671099912921","3.21244656766213","4.86208199377913","2.80459894764495","-2.3952863241026","3.07805289341792","2.4097329526173","2.84575480264209","2.32995392794741","0.350942736936631","-0.62701533446284","0.708312984752098","-0.497792336736111","0.0143962035572542","0.572802025164606","1.71504350823595","2.03834745321289","4.38030749548346","3.89351980702106","2.17971412904379","0.387662382474787","0.54185885182423","-1.83752891620348","1.24501998878934","1.18295124993833","0.200586634237226","1.305739294161","2.597990204884","2.3662834343144","2.93082836550373","1.17120535351545","-0.00822120275827842","0.0294913154479843","1.4090737581252","0.862701649503478","4.73011477552924","13.3185824073145","-0.270548908080869","-12.2087125828098","0.948122970882821","5.84911821722136","-0.222649184311891","8.26132960337142","5.97062803058523","3.84054380768805","2.25952062852789","-4.3093613252761","","",
"Moldova","MDA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.68841641304125","2.02369909125552","-6.50442748555692","-3.21640459739602","2.31557343507632","6.33753353949047","8.04993202616042","6.90060291609653","7.6660900826403","7.7618738173026","5.09166888962145","3.23897657839069","8.0053876125165","-5.8812613305245","7.20700853851804","5.87936878134974","-0.576691756215297","9.07306796657758","5.06366348203859","-0.274048788710303","4.4722030874884","4.7721462779549","4.09716959076198","",
"Madagascar","MDG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.3776647421669","-0.192510491070252","-3.34581802105701","1.39642905383752","-2.93790287566021","-0.51141311279703","2.83661266571278","4.07106462547802","1.00817072912636","2.48483787631264","1.1373740026966","-3.95547552798915","-5.29080882070751","-0.814196608112283","-1.55882578556434","-5.78001782667228","-0.512000475898759","-5.40629186773495","6.74884696862594","-2.04937496129249","-12.2634011853399","-4.60447069121616","-1.96595974754486","-1.17140407142109","-1.6849825441678","-0.883591853615343","-1.63111557032445","0.527249709113249","1.15784371633261","0.196034407898622","-9.00964620048704","-1.7628733931828","-0.916882954883732","-3.0624754834415","-1.37383624329644","-0.990550184185878","0.476229778665285","0.697348565508776","1.41487589988184","1.54230950995968","2.79622778728761","-15.2999890824764","6.5189850244393","2.15979964017588","1.55822350114872","1.9991059641205","3.2159725934263","4.11261934602121","-6.68611369023895","-2.49816761372017","-1.30932503943725","0.24892493021855","-0.48189726103999","0.562646458782396","0.375524299954961","1.41674752334859","1.54870025626197","2.4167649120435","",
"Maldives","MDV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75959330456564","6.48381795964362","5.64754673442877","4.20684497433341","1.66369472616866","-6.26128530756301","4.39511945442845","10.5568272961832","3.11025902911597","-15.3967197818802","23.0773808269802","5.24508904739962","6.84488505675762","-9.83978420630098","3.64713721588616","4.35497370805287","-1.8033264698752","2.54266069013551","2.5376897502918","-1.61605982983089","2.64169475772474","2.41276338557273","2.08541106203735","",
"Middle East & North Africa","MEA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","8.53510701965594","15.6263374616212","9.24729890069014","13.1416254429421","8.84959444979081","6.93622927735601","-5.11587495440395","11.9459874706421","0.321453844336659","-7.54922511358276","1.45211872722197","-4.08125715103115","-1.78744717679589","-5.14411546369932","-5.80808700380776","-4.37847184616473","-3.77610752689212","-2.17749152802051","-2.84601373278939","0.0377192586374093","-0.0674882113139148","9.21904266122941","1.49038626029572","2.92007907747748","0.411972138653965","0.364815440372965","0.193687287045179","2.6124129246778","1.35327213363342","2.55977457424935","-0.170869384757722","3.78734981069124","-0.664164644738861","-0.283467402281232","3.50265102754734","5.94424787082855","2.96185023757836","3.86041214741408","2.95404626390055","2.25620893680671","-1.62577988613822","2.86003036207173","1.58139804983213","1.80472657148485","0.684187333467378","0.962281862654436","0.610694348183614","2.94335982110645","-0.15895075767574","0.621995794309811","",
"Mexico","MEX","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.78205346447979","1.46354213952213","4.80324474840523","8.48139549471749","3.81646772150359","2.84265162866176","2.61664103250286","6.0890570434704","0.285108215263733","3.30021390512276","0.668132962679863","5.03562869352872","4.73131815057202","2.77961964694784","2.83308737262549","1.63108312066902","0.713837607542757","6.21174213647988","6.99564655999596","6.59359587874863","5.95153069358456","-2.83218211177795","-5.67747105692499","1.12524202134657","-0.00558885881383731","-5.09685124912116","-0.333819899203917","-0.708386323647701","2.10829308774542","3.20338784922272","2.30200659112924","1.68311482778805","0.157925459333171","3.15905968914349","-7.8317422553591","5.07244483344138","5.19356353987794","3.5815678844592","1.24783710646471","3.44098587862088","-1.7929036125865","-1.40293226540929","0.07226231529134","2.49483298450697","0.869515796913007","2.98443834192925","0.782568093541329","-0.357632988476567","-6.67416705024689","3.61718943622142","2.22716085156813","2.24714512087824","0.0294494166966928","1.49918893305392","2.0139271135847","1.69063023613496","0.888544148306252","0.851768910966769","",
"Marshall Islands","MHL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","0.317521796803732","10.339956570555","-0.873108380006542","-10.6004707997702","18.7259114828267","4.27586141154779","3.11883196612909","-5.41840225339925","-0.47543709751379","-2.25488411988256","5.31106357369855","4.75963905450652","5.06805657595845","7.69421945176131","-10.4378348210633","-6.2917559542948","-2.6628508792849","-2.52684541116128","5.20218468414011","3.99258462637708","0.758304791204978","-1.86490066720835","-1.7560634728016","1.45901549755354","0.510864040996807","3.12798083251613","-1.86023518468842","-1.76886841685629","6.23455841824827","0.911123983831331","3.11858289398823","2.46083657521037","-1.17523584216866","-0.815550596298365","1.38801284467864","3.02360274357017","1.87706503689245","",
"Middle income","MIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.16456134011457","1.91363965881912","2.40903213852222","5.34141642271531","3.23519610031062","1.90241857559279","1.37657041315622","4.21528229796205","5.20637379542623","5.59090921432627","3.93116109549361","4.08590727021306","5.11864645329013","3.81358043962365","1.97981843258374","4.675927620699","2.21876248242681","0.907578732884645","2.06901746805544","1.85684067675442","-0.292977936974353","0.626444452559369","-0.880236849212352","2.34053636592631","2.31445905773828","2.08112914127084","2.58944338674389","1.7614604323599","0.867078643191022","0.239242175084527","-0.641499184019466","-0.886071005721462","1.08201309587372","0.800672997643744","1.97627094845083","3.25019813261119","3.29453147553195","0.505692779009891","1.75972840432577","4.1950178624033","2.07178301468163","3.01178792464343","4.09062763335584","6.44293496341184","5.71925997635616","6.66314637924049","7.2115959658324","4.37096728448306","1.07300146388469","6.13045963641257","4.74296129491265","3.90858541261814","3.90170873741282","3.20764307804195","2.733727240983","3.09985272983356","3.70884778859768","3.50361212761123","",
"North Macedonia","MKD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.03303421081023","-6.34705278933163","-7.2532916023096","-1.64290558791654","-1.19196109000193","0.870223302470151","0.924816283178998","2.73859688996669","3.70316820031067","4.01349858835862","-3.44794754437312","1.19219541155724","1.9986845245642","4.49013675724213","4.55980624501639","4.99138166244958","6.35517874465086","5.37572875673122","-0.441736069657097","3.27379740679477","2.253668162517","-0.541872333986234","2.83603369977965","3.54445430377378","3.77804304806897","2.77840104701819","0.180289922400874","2.61717694488996","",
"Mali","MLI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","2.36943738314335","-1.14687902345565","4.57349387588444","0.948721066645277","4.07185094024243","-3.16777028523917","-3.26312600803153","9.66317063606252","11.6521275230886","4.51805607648792","-3.17739332602488","8.40694006156374","-6.13031152286666","-0.520073101016791","-9.30816706806186","-0.291043063394071","-2.22674070107306","18.1819883181083","1.13049924255581","-1.49365265367489","5.95326665072319","2.60293360108521","-4.26773145119597","9.34332672705271","-5.56764827620493","0.483158670339918","1.0261006022495","-1.71920123128145","4.31432825505244","2.16221261193019","4.80783806310015","2.89651976548701","-2.83182007597617","12.0479487857024","0.0416948270121082","5.78785326739406","-1.61245039848602","3.14541790242988","1.27055690429063","0.096615523289671","1.34284614400862","1.32038869710307","2.13587050709731","0.144374408582081","-3.72125390810444","-0.621668899114638","3.98168038762667","2.89675506057444","2.69850568632206","2.28586418670076","1.79167665678075","",
"Malta","MLT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.43707025687485","5.92581117846933","4.23229500659312","10.1107341707291","18.6852567559259","16.4231524641828","11.747083874102","10.0100609634786","9.37649278639773","5.93304998185818","2.55485545283685","0.113836738273847","-2.0034149239238","0.92130266242323","0.798852022720325","2.16379569866596","3.39606460305848","7.52775697210978","7.13131154020614","5.25659773465001","3.43102640060651","3.61645052805109","3.44243624645073","4.66759445198295","5.60371210153538","3.09824373409408","4.4634096464568","4.44456735015224","4.10096796650934","6.08345885824623","-0.144491273912521","2.21792903174574","1.87151827705605","-0.228933646992317","3.12420096990967","1.45839226972497","3.62442234050089","2.67626586640894","-3.19485641967428","3.03534634793951","0.908609269825035","1.76377462689001","3.08246706104747","6.38683597464909","8.05151186329167","3.31293043768446","3.82285944431959","3.13025432337083","",
"Myanmar","MMR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.6756048160337","1.85797844254382","10.9034323290137","-7.95544548676406","8.22152367012482","-7.01577353849999","-8.09522964475676","9.45252405923829","0.885098935819471","2.54158650987452","1.72503267626128","0.082560697007878","-3.23093146981519","2.94707598524857","1.79605688399297","3.69808154711994","3.59549006430886","4.16932256792806","2.89935081383257","5.59548520799744","4.06863434347294","3.36435483704605","2.22405308042704","2.82027706827854","0.858931155644129","-2.90178371017051","-5.72518657075783","-12.8591382540286","2.05126387734806","1.31511182921888","-1.96688450450654","8.33811417844387","4.83211364706176","6.25554644844084","5.68574495280684","5.12426085697946","4.30234365290055","4.51074640115824","9.57610909634646","12.4345718189168","10.1523564418314","10.905189513936","12.7877393128682","12.5928520691399","12.6746888559272","12.2707643903484","11.2682633545549","9.57480688879929","9.84441919138493","8.8751335662113","4.78428985744355","6.44943057184359","7.50854712806968","7.10610606017521","6.18061781450116","5.13503947229263","6.08396011112933","5.55580423747286","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","4.51021591905622","6.64002781529408","8.96532901780543","9.78127361153862","6.66230501400386","6.42660613199236","10.957069161672","4.33013731799068","3.94325009114196","-2.08936033147575","12.3867888977646","-3.74153675125372","-8.89679153866602","-5.86960109403651","-14.4495827334542","-3.91303606245363","12.2453087111996","1.44148320972555","-4.73986405563474","0.155950584970782","-5.7932494592723","-1.11801046617882","-3.5816085465663","-0.101397452509204","9.03370729014883","-3.87325289242582","2.18262020497791","0.426297281718519","-0.786144278766898","0.405580923687523","3.96628751651382","1.29115774057207","4.85897007671679","2.40075902982007","2.60196201249698","0.440001241866511","1.54195556496421","1.0111181873083","6.15154101989968","2.73722078499856","3.66971756311725","4.26307253511351","1.71941723361","0.757402367795152","3.41254675082064","-2.69459637014714","0.960539397463947","-0.159060147300735","0.283565350616115","-0.773557744608553","5.67332931752505","1.32702276144255","","",
"Montenegro","MNE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.22074742434799","-9.15167020850176","3.27911651319911","0.693871394875885","1.49637032086254","2.07441392827423","4.24115666910845","4.02660186553661","8.43155548724638","6.66268581143312","7.03266417211429","-5.99697335932593","2.54626359900882","3.12007432344627","-2.80558965147975","3.44799975962226","1.68497736098362","3.33242403444412","2.92551635940497","4.70468721379108","4.85916116364655","",
"Mongolia","MNG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","5.64523371835672","3.19349259241805","3.22299049277952","2.91911838407277","6.36272843281238","0.55669948629702","2.27263758579963","1.68221383172684","-5.09644014944722","-10.0838589800463","-10.2910292407586","-4.01127790480012","1.35989194852569","5.5644457452872","1.41653098655188","3.04418311018229","2.46563324572018","2.17852170753896","0.25193833578831","2.00938399689213","3.71778566481167","5.89976697692791","9.40105074422127","5.97868177418648","7.18034816033892","8.76190257937562","7.32480984700427","-2.81570584081712","4.56235968298977","15.1541628086024","10.15919245027","9.43696905004099","5.74536027616632","0.388160070792992","-0.748813700768949","3.35984093435746","5.04517305200147","",
"Northern Mariana Islands","MNP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2280382076798","-1.93229339685934","-11.5788138589374","-5.79135270382007","-5.59248685853876","-10.1030744678156","-16.8737188960342","1.80067119670252","-7.7623775913045","-0.0158584876467103","1.5222495580114","2.80818711710967","2.51574582084604","27.2927677451282","24.3148473301317","","",
"Mozambique","MOZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","2.50662165025504","-9.01357562846378","-17.3937460901559","-7.95290669263505","-0.0149655002171869","-2.63691973587378","14.8992263558473","8.44035371063848","6.10133059048654","-0.410304609959738","2.21816091201505","-8.51225793082369","4.49133054954393","2.06036802469531","-1.29690700351675","23.0531332980928","7.88974039992773","9.0867441892365","5.13281265075346","-1.0066368821185","9.56633681102375","5.65000834365041","3.37714310655144","4.67358312190005","5.62586284686239","6.7963730675301","4.48577331441338","3.98185492662833","3.48066759798873","3.79981378492229","4.21280590251831","4.28715099597066","4.21558694940043","4.47885877721565","3.61462474856837","0.825460078277843","0.771155213029246","0.299690689728877","",
