"Adolescent birth rate (births per 1,000 women ages 15-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimension: Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SDG 3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: Number of births to women ages 15–19 per 1,000 women ages 15–19.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: UNDESA (2019a). World Population Prospects: The 2019 Revision. Rev 1. New York. https://population.un.org/wpp/. Accessed 30 April 2020.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97, Suriname,96.2,,94.4,,89.5,,81.2,,72.5,,71.1,a,69.7,a,68.3,a,66.9,a,65.5,,64.5,a,63.6,a,62.6,a,61.7,b
7, Sweden,11.8,,11.4,,7.2,,6.4,,6,,5.9,a,5.8,a,5.7,a,5.5,a,5.4,,5.3,a,5.2,a,5.2,a,5.1,b
2, Switzerland,6.3,,6.5,,5.7,,5.3,,4.5,,4.3,a,4.1,a,3.9,a,3.7,a,3.5,,3.3,a,3.1,a,2.9,a,2.8,b
151, Syrian Arab Republic,82.1,,67.9,,64.7,,57,,51.7,,50,a,48.3,a,46.6,a,45,a,43.3,,42.1,a,40.9,a,39.8,a,38.6,b
125, Tajikistan,57.4,,57.4,,50.3,,42.6,,44.6,,45.8,a,46.9,a,48.1,a,49.3,a,50.4,,52.1,a,53.8,a,55.4,a,57.1,b
163, Tanzania (United Republic of),146.9,,140.7,,134.4,,134.2,,133.4,,131.4,a,129.3,a,127.3,a,125.2,a,123.2,,122,a,120.8,a,119.6,a,118.4,b
79, Thailand,53.2,,50.2,,45.7,,41.9,,42.4,,44.3,a,46.1,a,47.9,a,49.7,a,51.6,,49.9,a,48.2,a,46.6,a,44.9,b
141, Timor-Leste,56.5,,58.6,,59.6,,63,,53.4,,50.5,a,47.6,a,44.7,a,41.8,a,38.9,,37.6,a,36.3,a,35.1,a,33.8,b
167, Togo,124.7,,107.5,,97,,93.6,,92.7,,92.5,a,92.3,a,92.1,a,91.9,a,91.7,,91.1,a,90.4,a,89.8,a,89.1,b
104, Tonga,25.5,,24.5,,22.5,,21.3,,19,,18.5,a,18,a,17.6,a,17.1,a,16.6,,16.1,a,15.6,a,15.1,a,14.7,b
67, Trinidad and Tobago,72.1,,56.1,,44.3,,38.4,,38.1,,37.4,a,36.8,a,36.1,a,35.5,a,34.8,,33.6,a,32.4,a,31.3,a,30.1,b
95, Tunisia,23.7,,17.1,,9.7,,6.1,,6.4,,6.7,a,6.9,a,7.1,a,7.4,a,7.6,,7.7,a,7.7,a,7.8,a,7.8,b
54, Turkey,71.9,,60.3,,54.7,,45.3,,38.5,,37.1,a,35.6,a,34.2,a,32.7,a,31.2,,30.1,a,28.9,a,27.7,a,26.6,b
111, Turkmenistan,22.3,,26.4,,25.4,,24.4,,22.1,,23,a,23.9,a,24.7,a,25.6,a,26.5,,25.9,a,25.4,a,24.9,a,24.4,b
159, Uganda,173.3,,177.2,,178.6,,167,,150.7,,147,a,143.2,a,139.4,a,135.7,a,131.9,,128.6,a,125.4,a,122.1,a,118.8,b
74, Ukraine,63.1,,57.7,,43.5,,29.3,,30.4,,29.9,a,29.4,a,28.9,a,28.4,a,28,,26.9,a,25.8,a,24.8,a,23.7,b
31, United Arab Emirates,75.2,,42.3,,27.6,,25.6,,29.9,,27.3,a,24.6,a,22,a,19.4,a,16.8,,14.2,a,11.7,a,9.1,a,6.5,b
13, United Kingdom,31.7,,30.5,,30.3,,26.6,,25.4,,24,a,22.6,a,21.2,a,19.9,a,18.5,,17.2,a,15.9,a,14.6,a,13.4,b
17, United States,53.3,,59.5,,51.4,,42.7,,39.6,,37.3,a,34.9,a,32.6,a,30.3,a,27.9,,25.9,a,23.9,a,21.9,a,19.9,b
55, Uruguay,66.4,,70.6,,67.3,,64.7,,61.1,,61,a,60.9,a,60.8,a,60.7,a,60.7,,60.2,a,59.7,a,59.2,a,58.7,b
106, Uzbekistan,42.8,,60.8,,42.1,,18.3,,18.1,,19.2,a,20.4,a,21.5,a,22.7,a,23.8,,23.8,a,23.8,a,23.8,a,23.8,b
140, Vanuatu,77.7,,69.8,,62,,58.6,,55.2,,54.6,a,54.1,a,53.6,a,53.1,a,52.5,,51.8,a,51,a,50.2,a,49.4,b
113, Venezuela (Bolivarian Republic of),100.2,,94.9,,94.1,,92.1,,89.9,,89.5,a,89.1,a,88.7,a,88.2,a,87.8,,87.2,a,86.6,a,86,a,85.3,b
117, Viet Nam,26.7,,33.8,,29.7,,27.9,,30.8,,31.8,a,32.9,a,34,a,35,a,36.1,,34.8,a,33.5,a,32.2,a,30.9,b
179, Yemen,152.5,,146.2,,111.3,,85.5,,76.6,,74.8,a,73,a,71.2,a,69.5,a,67.7,,65.8,a,64,a,62.2,a,60.4,b
146, Zambia,161.8,,157.4,,160.3,,159.7,,149,,146.5,a,144.1,a,141.6,a,139.1,a,136.7,,132.6,a,128.4,a,124.3,a,120.1,b
150, Zimbabwe,110.6,,102.7,,100.1,,100.4,,111.1,,110.6,a,110.2,a,109.7,a,109.3,a,108.8,,103.2,a,97.5,a,91.8,a,86.1,b
36, Andorra,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
94, Dominica,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
74, Saint Kitts and Nevis,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
19, Liechtenstein,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
117, Marshall Islands,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
50, Palau,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
,Human Development,,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
 ,Very high human development,35.6,,36.6,,31,,26.8,,25.4,,24.5,,23.6,,22.7,,21.7,,20.8,,19.9,,19,,18.1,,17.2,
 ,High human development,48.3,,43.8,,37.9,,31.9,,33.4,,34,,34.4,,34.6,,34.7,,34.9,,34.6,,34.3,,34,,33.6,
 ,Medium human development,110.2,,97.5,,82.4,,68.6,,56.5,,54.3,,52.1,,49.9,,47.7,,45.5,,42.8,,40,,37.3,,34.6,
 ,Low human development,146.8,,141.4,,136.5,,130.6,,122.6,,120.6,,118.6,,116.6,,114.6,,112.6,,110.2,,107.7,,105.2,,102.8,
 ,Developing Countries,77.9,,74.1,,66.3,,57.4,,55.6,,55.2,,54.7,,54,,53.2,,52.5,,51.2,,49.9,,48.6,,47.2,
,Regions,,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
 ,Arab States,77,,67,,57.4,,52.6,,51.5,,51.5,,51.4,,51.4,,51.3,,51.2,,50.2,,49.1,,48,,46.8,
 ,East Asia and the Pacific,34.8,,28.1,,22.7,,19.5,,20.8,,21.4,,21.9,,22.1,,22.4,,22.7,,22.6,,22.4,,22.3,,22.1,
 ,Europe and Central Asia,55.9,,55.4,,46.1,,33,,30.9,,30.8,,30.8,,30.8,,30.7,,30.5,,29.9,,29.2,,28.5,,27.8,
 ,Latin America and the Caribbean,88,,87.4,,85.7,,80.7,,74,,72.9,,71.7,,70.6,,69.5,,68.4,,67.1,,65.8,,64.5,,63.2,
 ,South Asia,111.3,,96.9,,79.4,,63.8,,50.7,,48.2,,45.7,,43.2,,40.7,,38.1,,35.1,,32.1,,29.1,,26,
 ,Sub-Saharan Africa,147.2,,138.4,,132.8,,127,,120.8,,119.5,,118,,116.6,,115.2,,113.8,,111.6,,109.4,,107.2,,104.9,
 ,Least Developed Countries,140.2,,133.1,,125.4,,119.1,,111.7,,109.9,,108.2,,106.5,,104.7,,103,,100.9,,98.9,,96.9,,94.8,
 ,Small Island Developing States,84.2,,79.2,,74,,68.3,,65,,64.2,,63.5,,62.7,,61.8,,61,,60.1,,59.3,,58.5,,57.7,
 ,Organization for Economic Co-operation and Development,38.9,,40.4,,37.8,,34.5,,32.2,,31.2,,30.2,,29.1,,28,,27,,26,,25,,23.9,,22.9,
 ,World,70.3,,67.6,,60.7,,53,,51.4,,51,,50.4,,49.7,,49,,48.3,,47.1,,45.9,,44.6,,43.3,
a: Interpolated series based on data from UNDESA (2019a).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b: Data are average annual estimates for 2015–2020.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
