Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,18-09-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Guinea,GIN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36000444,22.04365538,20.83872085,24.25271262,22.85738724,21.86993136,17.23182645,14.45610987,13.7497095,15.08466326,15.59567272,11.90041001,12.15520926,10.76424597,12.98582845,13.54423534,13.84617949,16.29306284,15.16487385,23.14086781,27.24876709,24.93467245,25.34501091,26.34469242,25.30987541,29.10005528,27.62779787,23.41545556,22.51136997,24.53916275,
"Gambia, The",GMB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.303620717,1.887242975,2.055229596,2.752655796,2.380019064,2.766550826,2.558690189,3.838424031,3.274359732,2.498994915,2.73985934,2.667421529,3.99471902,2.800439997,3.107308575,1.854444139,3.80952758,3.458554032,3.352393681,3.511578022,4.354325011,2.109881637,2.312108146,2.153883157,2.372210614,3.036979907,2.697587623,2.609135735,2.544958892,2.00023678,2.254186228,2.473120836,3.525655344,6.128420645,4.242574218,4.274634111,4.389777091,4.856009888,5.152129862,5.313706464,4.645341596,5.578754208,6.295996277,6.511585074,7.026410425,7.665286001,
Guinea-Bissau,GNB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.391737428,6.043349047,6.467883657,10.38240014,11.12072372,13.55338662,12.74289522,22.06955096,22.1804517,23.60104867,32.43541924,20.13635625,25.91002989,18.1008006,19.41324817,14.39876191,24.03377595,17.72241767,20.86621793,16.56699169,18.08760891,17.3009701,19.7854207,15.972327,19.00935943,26.06174016,24.17085897,22.87405287,31.5907847,19.26402879,11.88214408,11.00126891,12.59961653,17.87376684,14.1630297,13.24829243,13.37232003,16.73298031,16.05728084,17.29247326,14.99520305,13.18197005,16.97924087,17.08550338,16.19471163,21.44719288,
Equatorial Guinea,GNQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,14.60660442,3.11442977,3.627578048,4.588831416,4.595048413,5.335925521,4.424986064,6.538317132,,,18.07240698,26.97896813,33.36483208,25.8642946,19.60677885,17.06834348,19.51396386,19.94011487,16.40421133,20.48227478,20.96668378,17.0951464,22.15692385,31.56117298,47.21927386,51.18986769,58.65994992,74.13731337,57.01517532,73.357798,89.16611185,,,,,59.54256034,55.00518297,49.88468821,46.85701865,25.73499551,32.04444409,35.53621183,36.27982167,32.72347418,29.17407569,15.95318071,
Greece,GRC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.210376681,0.215954621,0.17335464,0.1967948,0.323716941,0.337542419,0.388318395,0.375840476,0.235332695,0.214572323,0.27232937,0.48572229,0.628817132,0.560161726,0.509750468,0.558722909,0.251110684,0.210893815,0.367327972,0.348427466,0.250739352,0.161052587,0.110735436,0.06955404,0.060468494,0.05542603,0.060320854,0.039733559,0.024367809,0.018049846,0.073130689,0.105775471,0.044335983,0.054125433,0.202243761,0.179477535,0.248262727,0.367486271,0.411515569,0.136725454,0.319341037,0.445734186,0.299106066,0.217685098,0.209377418,0.094826314,
Grenada,GRD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greenland,GRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,9.571139917,46.9056208,10.06347426,7.317957825,3.105802405,2.505676236,6.016275855,3.488869161,1.785171014,2.234109401,0.946789941,4.537574272,2.684467307,0,0.162427584,22.38549432,24.52442113,7.248865956,0.308083711,0.77873358,0,0,0,0,0.972109699,0,0,0,0,0,0,0.355728878,0.502446985,1.208134044,1.059028298,1.186760171,0,0,0.157762754,0.543558708,0.034692487,0,,
Guatemala,GTM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.177776026,1.025078128,1.096210911,1.466348484,1.347318895,1.622338318,1.07818723,1.48646732,1.490166195,1.886349305,2.103827132,1.53756357,2.683383516,1.233163371,0.747476483,0.465989409,0.534163942,0.612431663,0.532287504,0.594049288,1.81558836,1.655469044,1.510111612,1.32158719,1.345447308,1.562775386,1.269274566,1.408510945,1.07631068,1.235264534,1.52140776,1.377287874,1.367033028,1.479435945,1.412904336,1.495395319,1.817699337,1.844852645,1.842280834,1.592335557,2.567912973,2.843209916,2.209587684,2.21519786,2.967350481,2.292208286,
Guam,GUM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,GUY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,20.70877759,18.49623342,17.29898816,19.60641979,22.36531212,20.63397215,20.89191224,27.70212881,25.64665817,26.40675995,24.55797835,23.06151235,34.16394983,17.984739,24.2603839,20.6799963,19.97396062,28.2394319,18.52245269,20.71235227,23.13645726,28.99799891,23.6653195,26.47492189,24.5825476,24.93694489,21.77276752,20.8988384,16.5871489,15.72377651,12.54787411,12.46738451,10.51080574,12.00907392,13.95070825,15.23853039,13.77147184,15.12367747,15.55675779,17.13464919,23.35079821,25.78485794,28.0221678,25.07838757,21.32169834,18.47284187,
High income,HIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.676920811,0.577842004,0.557542406,0.741834217,2.530199981,2.336065525,2.496231349,2.456043381,2.045045704,3.970655669,4.493569557,3.606426277,2.394746639,2.428071544,2.339715217,2.121280618,0.933998352,1.056122717,0.919708594,1.117875465,1.301146544,0.861987841,0.843627019,0.814635752,0.700849193,0.714294695,0.918192426,0.824697959,0.501565744,0.675454976,1.257979367,1.128228146,0.931124369,1.059687892,1.430869904,1.780973953,1.969535432,1.908059544,2.66151231,1.391962766,1.850006904,2.42952868,2.307494018,2.222165704,1.988797682,1.056035833,
"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.009510362,0.007140833,0.005285959,0.006722601,0.00647872,0.00860296,0.006903374,0.007404909,0.004900659,0.005514784,0.004889529,0.002899712,0.002750658,0.002813891,0.001595349,0.001525723,0.002074686,0.001639951,0.001373792,0.00119952,0.001079157,0.001050365,0.001262842,0.00084238,0.000870258,0.001365526,0.001477086,0.001164303,0.000972113,0.000529483,0.000500999,0.000583449,0.000657693,0.000974238,0.001020218,0.000588104,0.000665685,0.000902725,0.001459213,0.001390459,0.001438995,0.001684833,0.001415216,0.001195726,0.001535868,0.001271246,
Honduras,HND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.443425283,4.187872298,5.058227144,8.010473984,8.302961389,7.061362444,4.936591701,5.909052807,5.232518802,5.55900239,5.881927957,4.291059336,8.274932636,4.130576863,3.37526928,2.307001221,1.029704906,1.019888276,4.073070313,3.747168785,5.184636244,4.364102421,3.575503251,2.645555461,3.167708165,3.396449907,2.640590383,3.239881361,2.391641941,2.177608798,1.519013165,1.39053328,1.398462531,1.361557573,1.390391326,1.463870875,2.52790787,2.20859772,1.745314783,1.550064833,2.740791416,2.359280432,2.084071364,2.23252779,2.77244804,2.494519833,
Heavily indebted poor countries (HIPC),HPC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.799499451,5.671949258,5.764048439,8.670353813,8.63844213,6.492473021,6.474786706,7.131387475,6.393224674,7.898920559,9.484530692,8.305622828,9.644939699,8.309341665,8.26135711,7.401755893,6.644730218,6.852321582,7.779724034,9.612662063,11.2535748,8.790120852,9.72404217,8.264763026,10.44249483,12.54986776,12.46820709,11.23807822,9.995966818,8.034243027,9.815197529,8.773045163,9.253683057,11.73646475,12.40740822,14.21209954,15.12688567,16.32449708,17.49266736,12.80154134,14.72094708,18.52136705,16.2262193,14.9212253,13.4206705,11.51149889,
Croatia,HRV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72997383,0.800232137,0.694445876,0.338636268,0.547202155,0.951590887,0.79963105,0.693661429,0.630583289,0.57560121,0.670679793,0.728103857,0.661483506,0.738848216,0.848336007,0.617489626,0.810940713,1.207418108,0.988139356,0.868602164,0.663945914,
Haiti,HTI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754574092,1.167546002,1.250915987,1.188482965,1.225194625,0.942846829,0.993748301,0.778425984,0.619397719,0.602199882,0.674835081,0.692006971,0.845124103,0.708210486,0.579783471,0.749763874,0.652893167,0.640002686,0.594349316,1.192176463,0.910409102,0.859072559,0.949452402,1.21319503,1.199799783,
Hungary,HUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195704236,0.913000052,0.767406272,0.575185553,0.585333847,0.615076046,0.530771349,0.264771454,0.35532501,0.676486565,0.664572866,0.428222955,0.404508054,0.437130605,0.454541626,0.55128392,0.460817334,0.609311627,0.48008195,0.450088054,0.615337433,0.623934491,0.493885202,0.430477376,0.305946082,
IBRD only,IBD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.390614674,1.34975684,1.471384765,2.155700421,6.926459884,6.756142275,7.322134359,7.418631865,6.997118288,13.28747867,12.64444252,9.052301601,7.740661356,8.234762075,7.576283632,7.454924795,3.91428201,5.168035785,4.864322058,6.911846975,8.054473867,4.545154707,4.527408491,4.187409272,3.577428913,3.751416168,4.082865088,3.47323734,2.060374442,2.981814752,5.180357192,4.607860408,4.444311931,4.924798794,6.73398213,8.224647961,9.01020411,8.77101629,10.95766652,5.821101273,7.399744925,9.080571278,7.46008216,6.502014204,5.369237208,2.753664626,
IDA & IBRD total,IBT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.723593857,1.573469431,1.764885846,2.672399827,7.681421643,7.064213373,7.666043866,7.889311154,7.342011349,13.87674551,13.03994464,9.157048492,7.876784481,8.347820544,7.786369806,7.657905644,4.190060271,5.444434784,5.161024924,7.235753054,8.483235976,4.955032259,4.972465962,4.588289963,4.002061206,4.208896328,4.55402658,3.895077839,2.397247309,3.302546848,5.602053991,4.965491104,4.801223395,5.348999208,7.09134878,8.634946264,9.394280791,9.134727097,11.27001464,6.122040316,7.649317683,9.391667824,7.768417858,6.780284501,5.634052026,3.004156913,
IDA total,IDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.830927119,3.09489395,4.053063429,7.387249747,14.53131038,9.26403595,10.28068713,11.61660517,9.873733897,18.66693052,16.25470518,9.963542831,8.923231205,9.293883332,9.742135161,9.679424662,6.839961431,8.09417659,8.134767059,11.51309675,14.32296856,10.22127137,10.86844223,10.5928761,11.20594206,11.64278437,12.21430358,10.9407905,7.759588237,8.294414,11.96135922,10.56554984,10.00724734,11.42066518,12.48804552,15.1058101,15.31223028,15.1296719,16.66672862,11.00415315,11.541905,14.45815714,12.58674707,10.94203228,9.316595031,6.28626296,
IDA blend,IDB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.476044996,1.480573992,2.993941039,6.927793979,20.08649077,14.06431509,14.151657,16.11988202,14.05396035,29.55285208,22.97847137,12.77022783,9.65609213,12.15879848,13.86558222,15.32845586,8.948429657,11.3202509,10.11994441,15.66661294,18.98654585,12.54382747,13.10979374,13.95773175,12.85879019,11.97275498,13.26190643,12.14255325,7.234619034,9.231222362,14.94606612,12.7954969,10.89053505,11.68839682,14.02126466,17.52986654,17.20547239,16.50511167,18.22121506,11.27761443,11.21617622,14.5464003,13.19434667,10.52533018,8.602081671,4.346044528,
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.272576526,3.983034149,5.817867852,10.45442036,19.0612663,15.32619877,15.59678896,16.20219186,14.24891009,32.86999504,26.79298041,17.10931563,8.342618993,11.94772935,12.91527886,11.74530946,7.571371284,10.63381376,8.155041803,10.09532683,12.07581954,7.805815538,7.39062736,5.772245098,5.294961254,5.479169412,5.495642263,5.03986047,7.283427613,6.202188589,9.251045545,7.649929229,6.205039908,5.955772718,7.867985001,9.328565669,9.381899318,9.859507299,11.19999858,6.187851321,6.790615356,8.474364848,6.493379471,5.68558594,4.462669519,2.324430249,
IDA only,IDX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.618822523,4.132824957,4.576730049,6.932794897,6.477683169,4.988146526,5.642784971,6.637698932,5.702276703,6.873082624,7.852878684,6.652914746,7.856669139,6.472869854,5.966745067,4.834190081,5.126316676,5.429473888,6.241298373,7.623346671,9.733271499,7.823515843,8.345932335,7.409173529,9.310810056,10.89429218,10.7177186,9.397605174,7.887072341,7.190985619,9.130385128,8.428971163,8.998370293,10.87122665,10.78906874,12.47573214,13.08334402,13.44508472,14.62503473,10.3914348,11.49673398,13.8494966,11.1575625,10.85661619,9.672227591,8.077639223,
Isle of Man,IMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.667639035,0.826442904,0.801353195,0.89729073,1.198820393,2.554092076,2.59246082,3.916609736,3.335105986,3.178868511,3.058665357,3.861727274,4.179037237,3.537592681,3.568719379,3.456086412,2.349490612,2.148550449,2.013268007,2.859105279,3.371953853,3.080953863,2.638878987,2.340339175,2.028388297,2.470154854,2.40272646,2.161081553,1.714039884,1.720188357,2.476552058,2.546779304,2.311978466,2.305826818,3.239721797,3.709700897,4.188541034,4.875989197,7.52119045,3.581695106,4.653241168,5.20045231,4.037522678,3.685046454,2.751573489,1.87689356,
Not classified,INX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.427416299,0.270752714,0.276119244,0.742046257,0.939749254,0.185104091,0.154560457,0.169402292,0.148873686,0.431973895,0.367055062,0.255171519,0.191855739,0.412274518,0.535701246,0.570694563,0.266692973,0.174548525,0.716819087,0.849778383,0.379145012,0.188060849,0.138403909,0.157981695,0.138507852,0.123174701,0.135076997,0.099678626,0.053188262,0.040581383,0.061046833,0.059775362,0.049895164,0.037382056,0.040329531,0.037965802,0.380157296,0.314099349,0.085049395,0.060376408,0.132394839,0.121990909,0.089206437,0.081975519,0.094892659,0.046104491,
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.503474748,1.064504295,0.473189903,0.588894188,30.96796111,24.45375151,23.57425652,21.86922038,21.57182214,32.2493237,17.01905708,12.33572304,13.26012116,11.49325069,9.602201147,8.69979183,2.733018161,7.958659785,7.668220807,13.70397083,20.49790515,,,26.69596903,21.14735363,17.94478774,18.42573437,17.24586453,10.23617277,16.01519052,31.14259953,21.14370313,20.95402335,22.79031363,25.89146566,33.12430959,34.85583128,29.74667386,33.58468045,19.59378755,22.62879329,26.20221762,20.4083595,22.47818168,24.29375592,,
Iraq,IRQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.108352559,0.109675763,0.153156209,0.563079332,40.0206249,38.80037504,36.40096845,36.08937488,34.06119591,82.61825087,52.8390868,19.65131807,16.11137479,17.57987226,17.74425001,20.24240955,10.68166913,16.61730288,15.48395196,23.2944449,9.033173904,,,,,,,,,,,,,,63.3065307,64.40503184,61.6062416,50.56617325,51.42352584,36.31757665,40.87018745,49.97999314,47.24328783,42.50450669,41.26321588,28.6422592,
Iceland,ISL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395388,0.000372002,0.000376598,0.000361024,0.000291614,
Israel,ISR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.191399334,0.147012218,0.110921973,0.146788072,0.359081912,0.297346375,0.121339426,0.065150306,0.0314432,0.050339907,0.156250255,0.164920092,0.096213081,0.03586011,0.061140215,0.018457606,0.012524872,0.011832835,0.009473179,0.009428452,0.009378765,0.006049058,0.005423024,0.005558702,0.003644252,0.003419302,0.003301642,0.003131088,0.002439255,0.003296152,0.001857556,0.000885075,0.000945781,0.000871012,0.016109,0.037040208,0.064333585,0.097756764,0.505994907,0.155133725,0.139876013,0.26694514,0.287216438,0.349794273,0.29148313,0.222196051,
Italy,ITA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.059382073,0.046583328,0.04924799,0.073341905,0.122762167,0.11751839,0.130869443,0.112485785,0.112108723,0.173596298,0.203754076,0.152521224,0.102837038,0.170286003,0.194496197,0.200155399,0.117706867,0.090741602,0.094938516,0.107520961,0.102411612,0.064931375,0.053390508,0.070763572,0.065683354,0.067188623,0.074552558,0.070331559,0.030332913,0.04096918,0.095100473,0.100684188,0.088866924,0.080886622,0.07667919,0.11479898,0.128477448,0.115577909,0.135979593,0.08535564,0.099121878,0.14687121,0.171831951,0.152505948,0.140541031,0.076953797,
Jamaica,JAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.896253282,7.392706373,6.089481879,6.249761518,12.0635496,7.007295541,7.10852403,8.829732065,11.16690834,11.33323116,10.99301347,10.89341545,8.522199278,6.468957568,11.0404843,8.626329632,6.608314826,4.964349011,4.162614931,5.686623847,6.335369586,8.079997784,8.702737379,5.006861515,5.002076058,2.638146221,3.1389368,2.522580264,2.167892191,1.741534691,1.762287894,1.966088488,1.534954202,1.413095773,1.726215959,1.866018387,2.221306736,2.300869034,1.547165648,1.183246927,1.170538474,1.344354755,1.103294464,1.187193305,1.296272392,1.356488781,
Jordan,JOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.028834097,0.037135462,0.031052064,0.034856259,4.404258381,4.309877723,1.172303191,0.394499528,0.027280189,0.02042482,1.010413104,1.166699292,0.595295575,0.160510424,0.467992801,0.011393504,0.037498264,0.050663348,0.043346136,0.056788349,0.085891559,0.081864877,0.059500204,0.054061257,0.057970857,0.066945825,0.074124122,0.074241734,0.077440316,0.050164115,0.06915614,0.078550508,0.060165482,0.071474213,0.071010886,0.083306233,0.094033461,0.596270324,8.253073195,1.540244658,1.672294439,3.290682656,2.634107853,1.466556987,1.053184427,1.186213529,
Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.229183925,0.200673288,0.156500951,0.210230247,0.20824053,0.189308223,0.193282669,0.142917469,0.10897008,0.141658792,0.159720911,0.122429937,0.146267669,0.104560745,0.074567762,0.082795386,0.047884203,0.034786246,0.034033557,0.037996358,0.035990814,0.027773166,0.022202109,0.020720813,0.016515073,0.014760032,0.016567034,0.014513756,0.012021699,0.009410386,0.010126922,0.00948121,0.009677029,0.010544464,0.009033665,0.012080849,0.015997751,0.018535713,0.020143105,0.018289233,0.017860084,0.020693305,0.020877884,0.022436499,0.021593912,0.017236903,
Kazakhstan,KAZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8515656,7.173787623,7.74068973,6.256586598,6.192435335,7.523145841,9.525354335,8.689019249,2.775495555,9.776717308,24.55144937,19.53800482,19.57686725,20.36377202,24.51253294,27.68002632,26.84030155,23.53007665,27.60480822,17.59976427,21.02937004,23.6641121,20.10117802,16.56886137,15.51578032,9.186195527,
Kenya,KEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.263069457,2.537638704,2.358594424,3.38649537,3.30414439,4.182181305,3.693559641,5.030422483,4.644966755,4.054321817,4.142263071,3.868345183,5.759296206,4.184524801,3.909024425,3.24872563,4.120499848,3.905211489,3.915231427,4.189091133,4.96389858,5.198746479,5.377282974,6.764173716,6.332493973,7.285677606,5.485357396,4.726059182,4.528323854,3.258363056,3.292778166,3.107644207,3.707134586,5.093718959,4.130955803,4.041575073,2.954688175,3.675248872,3.645961604,3.741428436,3.102980883,3.321347394,3.379028426,3.018886991,2.724493661,3.291225156,
Kyrgyz Republic,KGZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.533504261,0.924566295,0.637905842,0.477890766,0.974493304,0.472693164,0.606666475,1.509704305,0.511861653,0.343992038,1.135532546,1.066897662,2.147863191,3.815265366,4.498219843,4.215298388,4.712651036,3.845986062,6.738765263,7.913397837,11.27847909,12.37942831,7.131893581,9.121322334,7.834713954,7.708405166,
Cambodia,KHM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.310581725,2.590169967,7.007504549,13.36159315,14.81925945,,,,,,,,,,,,,,,,,,,5.471296234,6.743921933,8.326751947,8.266182076,7.128153749,6.556082214,3.393557209,2.469043972,2.53357839,2.595009792,3.41050264,3.203975655,1.719834959,1.822022528,2.245441568,3.099840616,2.862837743,2.695956615,3.050561909,2.463407375,1.965494717,2.480770531,2.028656627,
Kiribati,KIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.016822261,0.012118226,0.013322484,0.021674114,0.006907886,0.010614574,0.019593888,0.030471079,0.02171497,0.034300232,0.051670901,0.030595037,0.026852919,0.030119927,0.021085228,0.028229597,0.0457028,0.044745506,0.034759757,0.037236147,0.039813574,0.037986534,0.052208216,0.043704231,0.048233576,0.078915819,0.07062083,0.060794158,0.052523217,0.02724379,0.029584285,0.037597947,0.037743302,0.045014657,0.045176382,0.02648817,0.034327872,0.043937168,0.07196165,0.074245287,0.063495205,0.075078195,0.06407397,0.05746717,0.082915277,0.087440512,
St. Kitts and Nevis,KNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Rep.",KOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.16163964,0.147474154,0.142640719,0.376805636,0.461942639,0.741688747,0.538588944,0.456749964,0.292531438,0.252130699,0.430759157,0.594652758,0.60167681,0.299619135,0.199318644,0.244241102,0.138975085,0.065112995,0.114880507,0.107911738,0.06877216,0.034520529,0.022890488,0.016617134,0.015781343,0.020563158,0.018373434,0.013543685,0.020102156,0.012298414,0.011203462,0.019052991,0.014480427,0.021157742,0.020232962,0.019176901,0.020367241,0.024310611,0.043477776,0.035670843,0.031839514,0.034648511,0.030092974,0.029356439,0.025159124,0.018652411,
Kuwait,KWT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.226258052,0.16847488,0.301481979,0.790988394,46.02600738,40.33342831,43.66015114,42.36846294,43.69118559,,62.07398594,38.03909278,26.13891771,36.46135832,38.16349508,34.32300325,18.83443928,24.44426262,24.89888978,38.87702507,36.55631257,7.190964638,24.71683953,33.83431667,31.15504233,31.91025997,35.89301348,32.99933113,22.35583626,29.64926869,45.31490341,38.86782685,32.69345143,37.45271777,44.1209543,54.7015844,53.6944694,49.81319939,54.69509168,37.38453342,48.40150545,60.83433137,60.63665652,56.95219575,54.15885842,39.13122314,
Latin America & Caribbean (excluding high income),LAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.12248634,0.932306569,0.948381474,1.213329571,3.861784779,3.308400808,3.376600985,3.072438583,2.827638126,6.848954549,8.152581531,6.107343124,4.653880929,6.292168677,6.076658617,5.576968107,2.454839807,3.766552069,3.168259784,4.279016155,4.944801079,2.436256464,2.784672935,2.301436395,1.921324585,2.194807233,2.602326113,2.253497691,1.318441078,2.252439711,3.722244367,2.878659227,3.414340558,4.046310387,5.006572334,6.375325055,6.856520709,6.67888211,7.289538575,3.808991804,5.15704581,6.677702818,6.144816646,5.663422979,4.493739928,2.657207307,
Lao PDR,LAO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.918302974,1.51886554,2.883231008,5.010069649,9.133171116,7.802376903,6.874085176,6.99054076,7.099326311,6.099482478,6.437679667,9.053670337,8.524506208,7.640031309,8.577609467,5.127209455,4.028064742,4.609086979,4.811003916,6.47110702,6.383382327,7.185471388,14.69461916,14.30521944,15.76273667,13.62004343,17.56893262,19.3056513,17.29327067,15.35232677,15.15674474,11.63250192,
Lebanon,LBN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031724634,0.041364191,0.036039336,0.021836168,0.016514035,0.008506577,0.008033377,0.0098985,0.008876184,0.007544301,0.009139067,0.00147159,0.001607124,0.001535426,0.001372922,0.00160304,0.001471283,0.001369799,0.001639543,0.001391844,0.001915652,0.001487449,0.001550715,0.001628169,0.001461911,0.001382602,0.002022991,0.001787809,
Liberia,LBR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,27.94713427,28.23485194,33.78361441,24.43402934,22.66807318,26.41911269,39.16094132,32.8882747,25.94961237,25.77530834,31.02785102,28.25251301,33.511606,24.70036707,21.04771173,21.22728016,22.80357552,18.7564244,17.56201016,29.6086771,51.56445014,37.69150293,68.91213097,81.35214062,82.58936056,80.63153069,68.81489337,39.68502164,34.26992938,23.45870165,29.43881241,29.75533358,40.46676551,61.51365479,37.4439345,34.21342091,32.69041888,40.22310933,44.73975448,34.25037315,29.1473802,40.39352173,50.38742258,57.60749951,49.25790385,46.44058366,
Libya,LBY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1099952,20.87730241,19.70487449,19.23506466,18.63521384,23.72523397,28.22302132,22.74263885,15.08797824,17.08989068,30.31417267,27.00932938,45.86102984,46.32997885,55.9129412,61.68294045,66.47585179,59.33860423,61.35383495,45.78100521,54.98340174,50.8604914,,,,,
