"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"BGR","Bulgaria",7724.25711019554,6831.99424443104,5748.4193421603,6177.42265961447,5807.81396486046,6424.75575422061,6961.97276833489,7786.41700228371,8408.3560217176,9193.83105986015,10291.4533855198,11392.8766197617,12795.8412484357,14335.6690235298,14191.5715073501,14879.2670141409,15667.3081208607,16247.4904781752,16588.9333463683,17561.382132399,18343.1107773187,20019.5912818443,21455.5643632836,23634.1733970566,25312.0802278685
"BFA","Burkina Faso",704.457870218515,774.654486538427,814.790179071446,859.734798552997,910.579949829086,921.93989158583,976.16104269113,1005.42974524315,1072.46739010723,1117.46543171577,1215.57371069015,1291.48551628409,1339.73840062214,1401.95772721485,1411.12752848048,1502.10346982341,1586.5715557449,1619.40001222911,1683.10741055173,1692.30439694524,1713.51937899955,1895.29221999772,2044.38187401171,2171.97396576064,2274.71973639652
"BDI","Burundi",555.367529299993,514.020275606553,509.357390721208,534.024025649783,529.283702385627,527.080874665839,537.359543541053,554.945261579519,541.764468251582,565.042350511691,569.274585188815,598.507676202816,615.230498671645,636.33218070318,644.104637287689,663.054795239364,681.971621284674,690.688140462063,740.984230793905,777.041557228105,841.646357215727,796.944387318245,773.571858394255,780.074937173306,784.92698867139
"KHM","Cambodia",789.979001715787,826.53938512089,850.046545045766,876.438782961377,977.949234507208,1082.43433894762,1164.58092719215,1237.65299341392,1344.62480415076,1499.08692456345,1723.31444650405,1936.88232637987,2159.62318854058,2314.4621784286,2299.3870475683,2427.24331442713,2611.30598974098,2868.73751520968,3045.59055549898,3185.33689790783,3388.73741997749,3675.03792052601,3928.37368825169,4260.6589650485,4583.01645053007
"CMR","Cameroon",1644.92959432492,1701.69958073833,1774.15198021532,1826.59518072494,1882.77709498205,1941.6971286159,2017.01136480811,2079.76020931616,2156.69139627384,2302.1161435595,2357.04811710389,2444.75394273864,2562.26353978899,2629.88696474255,2634.67741742717,2681.88681699506,2773.89666656205,2855.44615572722,3002.61078104672,3185.3551485686,3260.52496906015,3405.05758901073,3554.5251558947,3691.33429266919,3803.45724026778
"CAN","Canada",23402.8813471099,23963.3922239491,25166.8700796266,26219.956548434,27745.8065524148,29265.2513176458,30107.7062521834,30853.201316329,32219.4550215018,33795.6562999652,36211.0845984165,37995.1623578246,39452.0026920462,40275.9898957504,38795.4796850687,40019.9262502347,41569.449617197,42290.9654102745,44298.5787342765,45753.7505547994,44670.0805385838,46472.3402486315,48490.3794987481,50939.392593709,51668.9145456827
"CPV","Cape Verde",1748.30805579066,1935.97061989261,2141.0803600052,2387.44837378375,2642.86522013644,3032.12636816585,3113.10381653779,3273.9796546886,3420.16262497897,3813.70590142102,4146.08486129799,4552.23912325575,5316.93332651359,5711.32342757891,5613.70041844963,5692.43355675897,5966.87192203053,5818.97216188302,5792.82927357678,5748.17387420973,5994.37283245344,6322.84181052256,6643.20460974262,7031.35818821982,7489.21150258395
"CAF","Central African Republic",655.889765067254,624.596673190345,652.435072039324,674.280671477019,692.204671046794,674.439740085479,704.222164487799,725.615024693439,684.956626233994,730.748453961372,745.572863180151,789.210791930019,831.607791848706,849.941447958999,916.187283149531,958.920448341985,1012.65808884034,1102.02653199185,738.475390341037,720.3234642228,787.013081642243,851.071921080369,912.80205230035,955.84011702071,986.680896715623
"TCD","Chad",738.724906446953,743.371435866125,772.053399852044,806.371358795504,783.830147129539,765.583256922866,841.131701167454,891.922030357497,1002.79503677571,1325.09528371948,1545.73895309324,1547.58476304906,1586.39620476191,1612.14564284608,1637.80363281681,1819.69476740729,1797.74936020364,1730.79369285424,1569.05977227626,1677.09069926991,1820.05939283423,1664.51167153119,1587.03105963951,1614.71782309205,1649.52917196648
"CHL","Chile",7351.82880778263,8011.57112501715,8637.33070968732,8995.76502335197,8977.11743375636,9553.56662261844,9972.65102673782,10333.0635909623,10841.323852724,11812.6348632253,12746.5833879323,15753.962990375,16941.8359830089,16501.8069214628,16159.6052340491,18161.8039224929,20342.5709204911,21507.7074027908,22439.2783559589,22786.6556023986,22698.5494450875,23437.5976745843,24548.1876999972,25512.7684280203,27002.2617508326
