"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"CAF","Central African Republic",0.035,0.0856555555555556,0.136311111111111,0.186966666666667,0.237622222222222,0.288277777777778,0.338933333333333,0.389588888888889,0.440244444444444,0.4909,0.42715,0.3634,0.29965,0.2359,0.3002,0.296566666666667,0.292933333333333,0.2893,0.285666666666667,0.282033333333333,0.2784,0.2784,0.2784,0.2784,0.2784
"TCD","Chad",0.0738,0.0738,0.0738,0.0762,0.0884,0.1527,0.025,0.114033333333333,0.203066666666667,0.2921,0.25405,0.216,0.23325,0.2505,0.26775,0.285,0.30225,0.3195,0.3816,0.3084,0.3018,0.4108,0.2756,0.2756,0.2756
"CHL","Chile",1.08,1.10433333333333,1.12866666666667,1.153,1.087775,1.02255,0.957325,0.8921,0.9466,0.9842,0.9804,1.0404,1.0365,1.0389,1.0294,1.4333,1.5854,1.7471,1.8806,11.2583,13.1246,13.5384,14.5783,15.916,15.916
"CHN","China",2.0688,2.0965,2.131,2.137,2.1782,2.2119,2.138,2.0617,0.9573,0.9836,2.2213,2.3069,2.4194,2.5496,2.7474,2.9413,3.085,3.3305,3.6218,3.8226,4.0646,4.3312,4.6419,4.6419,4.6419
"COL","Colombia",0.4794,1.721,1.7616,1.8175,1.8646,1.213,0.5614,2.0233,0.5834,0.5946,2.1331,2.1935,2.2507,2.3199,2.3906,2.4591,2.6218,2.7281,2.8896,2.9621,3.1394,3.255,3.3778,3.5157,3.5157
"COM","Comoros",0.074,0.074,0.074,0.2316,0.3892,0.5468,0.7044,0.862,1.0196,1.1772,0.7522,0.7873,0.8224,0.8575,0.8926,0.958833333333333,1.02506666666667,1.0913,0.3978,0.5652,0.7326,0.9,0.9,0.9,0.9
"COG","Congo",0.251,0.4107,0.5704,0.7301,0.81865,0.9072,0.99575,1.0843,1.17285,1.2614,1.43615,1.6109,1.0044,0.853766666666667,0.703133333333333,0.5525,1.9543,1.47155,0.9888,0.73,0.7932,0.7462,0.68665,0.6271,0.6271
"COD","Congo, the Democratic Republic o",0.069,0.069,0.139875,0.21075,0.281625,0.3525,0.423375,0.49425,0.565125,0.636,0.60942,0.58284,0.55626,0.52968,0.5031,0.6148,0.7265,0.8382,0.9499,0.9489,0.9479,0.074,0.8974,1.1101,1.1101
"CRI","Costa Rica",0.854,0.864,0.872,0.901,1.719,2.2352,2.079,1.9228,1.7666,1.6104,1.4542,3.5583,3.6698,3.8195,3.981,4.1685,4.2952,4.4896,3.3077,5.0374,4.0371,4.3812,6.1331,6.3083,6.3083
"CIV","Cote d'Ivoire",0.09,0.09,0.1640375,0.238075,0.3121125,0.38615,0.4601875,0.534225,0.6082625,0.6823,0.5822,0.591766666666667,0.601333333333333,0.6109,0.61895,0.627,0.615,0.59345,0.5719,0.857,0.4689,0.5093,0.5558,0.6048,0.6048
"HRV","Croatia",6.8935,7.0703,7.3418,7.3485,7.3719,7.3611,7.4266,7.479,7.5627,7.731,7.7828,7.9173,8.1723,8.3939,8.2957,8.6189,8.8045,8.9947,9.194,9.2675,9.3648,11.122,11.122,11.122,11.122
"CUB","Cuba",5.22,5.4966,5.6984,5.7509,5.8516,5.9316,5.9406,13.4789,6.0572,6.1965,6.2686,6.3483,15.1288,6.6345,6.6698,15.9917,6.9969,15.4744,15.2501,15.5947,7.769,15.8122,16.0236,15.9832,15.9832
"CYP","Cyprus",5.1766,5.1465,5.1459,5.126,5.3047,5.0154,5.0005,4.9427,4.9507,5.1257,4.9091,5.1631,5.3897,5.3504,5.5715,5.7028,5.9362,5.9136,6.2724,6.4123,6.6581,7.2021,7.2021,7.2021,7.2021
